,unemployment_rate,fed_rate,indpro,gs10,usrec,sp500_close,inflation_yoy,sp500_log_return,log_indpro
1995-08-01,5.7,5.74,72.4223,6.49,0.0,561.8800048828125,2.6174496644295386,-0.03202887643984275,4.282514263015729
1995-09-01,5.6,5.8,72.7144,6.2,0.0,584.4099731445312,2.54521098459477,3.931443269158869,4.286539439203208
1995-10-01,5.5,5.76,72.5866,6.04,0.0,581.5,2.7443105756358666,-0.49917733857125224,4.2847803317923026
1995-11-01,5.6,5.8,72.7779,5.93,0.0,605.3699951171875,2.603471295060067,4.022886132135168,4.287412337686935
1995-12-01,5.6,5.6,73.0305,5.71,0.0,615.9299926757812,2.5316455696202667,1.7293475541394994,4.290877162110019
1996-01-01,5.6,5.56,72.6125,5.65,0.0,636.02001953125,2.7906976744185963,3.20967312736511,4.285137083318651
1996-02-01,5.5,5.22,73.6752,5.81,0.0,640.4299926757812,2.717031146454607,0.690977421523225,4.299666243245117
1996-03-01,5.5,5.31,73.585,6.27,0.0,645.5,2.8439153439153486,0.7885395976348094,4.298441200616076
1996-04-01,5.6,5.22,74.3172,6.51,0.0,654.1699829101562,2.832674571805005,1.334202010570647,4.308342418876597
1996-05-01,5.6,5.24,74.8726,6.74,0.0,669.1199951171875,2.827087442472065,2.259617855050066,4.315788002499521
1996-06-01,5.3,5.27,75.4433,6.91,0.0,670.6300048828125,2.8215223097112663,0.22541674267919787,4.323381380740705
1996-07-01,5.5,5.4,75.4549,6.87,0.0,639.9500122070312,2.8833551769331667,-4.682750899291917,4.323535126776415
1996-08-01,5.1,5.22,75.8411,6.64,0.0,651.989990234375,2.8122956180510084,1.8639142030761158,4.32864036206099
1996-09-01,5.2,5.3,76.3158,6.83,0.0,687.3300170898438,3.0045721750489918,5.278534169307636,4.334879994179205
1996-10-01,5.2,5.24,76.3384,6.53,0.0,705.27001953125,3.0618892508143203,2.5766184810720274,4.335176088229223
1996-11-01,5.4,5.31,77.0397,6.2,0.0,757.02001953125,3.2530904359141077,7.080896305654677,4.3443208734012915
1996-12-01,5.4,5.29,77.5333,6.3,0.0,740.739990234375,3.378817413905133,-2.1740025620189605,4.350707521493748
1997-01-01,5.3,5.25,77.6562,6.58,0.0,786.1599731445312,3.0381383322559907,5.9510626546169565,4.352291391867616
1997-02-01,5.2,5.19,78.5833,6.42,0.0,790.8200073242188,3.0322580645161246,0.5910091189056065,4.364159208667212
1997-03-01,5.2,5.39,79.082,6.69,0.0,757.1199951171875,2.7652733118971096,-4.354863618214284,4.3704852888273225
1997-04-01,5.1,5.51,79.1747,6.89,0.0,801.3400268554688,2.434336963484962,5.676360503236183,4.371656803342691
1997-05-01,4.9,5.5,79.6133,6.71,0.0,848.280029296875,2.237851662404089,5.692544457452351,4.377181164320258
1997-06-01,5.0,5.56,79.9792,6.49,0.0,885.1400146484375,2.233567326100827,4.253503662890388,4.381766600868022
1997-07-01,4.9,5.52,80.6624,6.22,0.0,954.3099975585938,2.165605095541401,7.524272255849243,4.3902725435277326
1997-08-01,4.8,5.54,81.4694,6.3,0.0,899.469970703125,2.2900763358778775,-5.918289529406516,4.400227489621318
1997-09-01,4.9,5.54,82.2156,6.21,0.0,947.280029296875,2.21940393151554,5.178908254907495,4.409345065077892
1997-10-01,4.7,5.5,82.9446,6.03,0.0,914.6199951171875,2.0859671302149163,-3.508607782077327,4.418172915059888
1997-11-01,4.6,5.52,83.5978,5.88,0.0,955.4000244140625,1.8903591682419618,4.362145338032799,4.426017203954916
1997-12-01,4.7,5.5,83.9538,5.81,0.0,970.4299926757812,1.6970458830924073,1.5609138181524678,4.430266647537833
1998-01-01,4.6,5.56,84.3218,5.54,0.0,980.280029296875,1.6311166875784044,1.0099010336863457,4.434640431813779
1998-02-01,4.6,5.51,84.4583,5.57,0.0,1049.3399658203125,1.440200375704448,6.807836648858761,4.4362579214320474
1998-03-01,4.7,5.49,84.488,5.65,0.0,1101.75,1.3767209011263937,4.8738462205499475,4.436609512444173
1998-04-01,4.3,5.45,84.7779,5.64,0.0,1111.75,1.4383989993745905,0.9035525668709443,4.440034895624787
1998-05-01,4.4,5.49,85.3367,5.65,0.0,1090.8199462890625,1.6885553470919357,-1.900569265965794,4.446604608158198
1998-06-01,4.5,5.56,84.8248,5.5,0.0,1133.8399658203125,1.6229712858926382,3.868041398243032,4.440587952872053
1998-07-01,4.5,5.54,84.4986,5.46,0.0,1120.6700439453125,1.74563591022443,-1.168331178413525,4.436734966178539
1998-08-01,4.5,5.55,86.248,5.34,0.0,957.280029296875,1.6169154228855787,-15.758607868343159,4.457226867236817
1998-09-01,4.6,5.51,86.2021,4.81,0.0,1017.010009765625,1.4267990074441794,6.052627819818775,4.456694539321856
1998-10-01,4.5,5.07,86.7914,4.53,0.0,1098.6700439453125,1.4860681114551078,7.72334378916789,4.4635075384167076
1998-11-01,4.4,4.83,86.7256,4.83,0.0,1163.6300048828125,1.4842300556586308,5.744403620469628,4.462749111252175
1998-12-01,4.4,4.68,87.1185,4.65,0.0,1229.22998046875,1.606922126081578,5.484350764671906,4.467269260845626
1999-01-01,4.3,4.63,87.4949,4.72,0.0,1279.6400146484375,1.6666666666666607,4.0190858615482234,4.471580505950604
1999-02-01,4.4,4.76,88.027,5.0,0.0,1238.3299560546875,1.6666666666666607,-3.281513760025149,4.477643585600952
1999-03-01,4.2,4.81,88.2267,5.23,0.0,1286.3699951171875,1.7283950617283939,3.8060632258911853,4.479909638290398
1999-04-01,4.3,4.74,88.4295,5.18,0.0,1335.1800537109375,2.281134401972884,3.724185997213077,4.482205624381904
1999-05-01,4.2,4.74,88.9886,5.54,0.0,1301.8399658203125,2.091020910209096,-2.5287532336114906,4.488508271640289
1999-06-01,4.3,4.76,88.9188,5.9,0.0,1372.7099609375,1.9656019656019597,5.300823759008801,4.487723593728281
1999-07-01,4.3,4.99,89.4333,5.79,0.0,1328.719970703125,2.1446078431372584,-3.25708089457425,4.493493096046292
1999-08-01,4.2,5.07,89.7924,5.94,0.0,1320.4100341796875,2.2643818849449104,-0.6273730443188987,4.497500339209917
1999-09-01,4.2,5.22,89.4299,5.92,0.0,1282.7099609375,2.629969418960254,-2.8967323421100266,4.493455078164464
1999-10-01,4.1,5.2,90.523,6.11,0.0,1362.9300537109375,2.56253813300793,6.066183660855315,4.5056039620632635
1999-11-01,4.1,5.42,90.9618,6.03,0.0,1388.9100341796875,2.6203534430225606,1.8882457961593262,4.510439638164688
1999-12-01,4.0,5.3,91.6634,6.28,0.0,1469.25,2.676399026763998,5.6232775045104955,4.518123171999835
2000-01-01,4.0,5.45,91.538,6.66,0.0,1394.4599609375,2.792956891317555,-5.224485096542008,4.516754186614521
2000-02-01,4.1,5.73,91.8239,6.52,0.0,1366.4200439453125,3.2179720704310855,-2.0313002436901426,4.5198726123255115
2000-03-01,4.0,5.85,92.1504,6.26,0.0,1498.5799560546875,3.762135922330101,9.232375063667664,4.523422024855191
2000-04-01,3.8,6.02,92.6989,5.99,0.0,1452.4300537109375,3.013863773357439,-3.127991095339023,4.529356606266238
2000-05-01,4.0,6.27,92.9499,6.44,0.0,1420.5999755859375,3.1325301204819134,-2.2158752395755528,4.532060638319645
2000-06-01,4.0,6.53,92.9862,6.1,0.0,1454.5999755859375,3.7349397590361377,2.365163155843237,4.532451095046027
2000-07-01,4.0,6.54,92.8048,6.05,0.0,1430.8299560546875,3.5992801439711952,-1.6476267193485266,4.530498362592438
2000-08-01,4.1,6.5,92.5521,5.83,0.0,1517.6800537109375,3.3512866546977715,5.892822369153254,4.527771729199683
2000-09-01,3.9,6.52,92.9792,5.8,0.0,1436.510009765625,3.45649582836709,-5.496632087674741,4.532375812224564
2000-10-01,3.9,6.51,92.6179,5.74,0.0,1429.4000244140625,3.4503271861986873,-0.4961774691885913,4.528482427506857
2000-11-01,3.9,6.51,92.6438,5.72,0.0,1314.949951171875,3.444180522565321,-8.345618792359105,4.528762031981702
2000-12-01,3.9,6.4,92.3415,5.24,0.0,1320.280029296875,3.4360189573459543,0.40452525456847754,4.525493661261395
2001-01-01,4.2,5.98,91.902,5.16,0.0,1366.010009765625,3.7212049616065945,3.4050231409260965,4.5207227919104715
2001-02-01,4.2,5.49,91.3034,5.1,0.0,1239.93994140625,3.529411764705892,-9.683114482086731,4.514188026776101
2001-03-01,4.3,5.31,91.1162,4.89,0.0,1160.3299560546875,2.9824561403508643,-6.635853454793589,4.512135615020859
